cod.munic;latitude;longitude
4318457;-27.78;-53.122
4318465;-29.044;-52.296
4318481;-29.528;-51.251
4318499;-27.725;-54.129
4318507;-32.015;-52.042
4318606;-27.769;-51.594
4318614;-29.531;-51.482
4318622;-28.748;-50.066
4318705;-29.76;-51.147
4318804;-31.365;-51.978
4318903;-28.408;-54.961
4319000;-28.971;-51.068
4319109;-27.707;-53.969
4319125;-29.538;-53.855
4319158;-28.563;-54.554
4319208;-28.183;-55.267
4319307;-28.021;-54.936
4319356;-29.421;-51.513
4319364;-27.077;-53.246
4319372;-28.124;-54.887
4319406;-29.621;-54.179
4319505;-29.587;-51.376
4319604;-30.161;-53.565
4319703;-27.558;-52.524
4319711;-29.047;-51.765
4319737;-27.787;-53.937
4319752;-29.369;-51.377
4319802;-29.692;-54.679
4319901;-29.638;-51.007
4320008;-29.839;-51.144
4320107;-27.944;-52.923
4320206;-27.478;-53.403
4320230;-27.635;-53.946
4320263;-29.269;-53.012
4320305;-28.629;-52.953
4320321;-28.031;-54.543
4320354;-30.611;-51.579
4320404;-28.712;-51.935
4320453;-29.383;-52.269
4320503;-27.98;-52.26
4320552;-30.46;-51.603
4320578;-28.131;-54.463
4320602;-27.433;-52.116
4320651;-29.642;-53.586
4320677;-29.539;-52.522
4320701;-29.421;-53.029
4320800;-28.818;-52.51
4320859;-29.643;-51.682
4320909;-28.068;-52.014
4321006;-28.626;-52.87
4321105;-30.673;-51.396
4321204;-29.651;-50.781
4321303;-29.8;-51.864
4321329;-27.4;-53.467
4321352;-31.287;-51.094
4321402;-27.371;-53.758
4321436;-29.585;-50.071
4321451;-29.448;-51.806
4321469;-28.579;-52.599
4321477;-27.398;-54.084
4321493;-29.478;-54.228
4321501;-29.335;-49.727
4321600;-29.985;-50.134
4321626;-29.294;-52.055
4321634;-27.499;-52.147
4321667;-29.456;-49.924
4321709;-29.517;-50.778
4321808;-27.773;-54.24
4321832;-29.537;-50.064
4321857;-27.615;-52.841
4321907;-27.456;-53.932
4321956;-27.522;-52.894
4322004;-29.943;-51.718
4322103;-27.657;-54.44
4322152;-29.103;-52.956
4322186;-27.925;-51.536
4322202;-29.081;-53.836
4322251;-29.476;-51.421
4322301;-27.756;-54.482
4322327;-31.422;-52.178
4322343;-28.046;-54.681
4322350;-28.795;-52.037
4322376;-29.047;-55.15
4322400;-29.755;-57.088
4322509;-28.512;-50.934
4322525;-29.787;-52.184
4322533;-29.604;-52.683
4322541;-29.398;-51.254
4322558;-28.478;-51.845
4322608;-29.606;-52.192
4322707;-29.715;-52.506
4322806;-28.936;-51.549
4322855;-29.068;-51.859
4322905;-27.569;-52.02
4323002;-30.081;-51.023
4323101;-27.162;-53.405
4323200;-28.56;-52.748
4323309;-28.863;-51.533
4323358;-28.107;-52.144
4323408;-28.535;-52.154
4323457;-30.344;-53.883
4323507;-27.367;-53.49
4323606;-28.809;-51.79
4323705;-27.291;-53.702
4323754;-28.351;-54.496
4323770;-29.417;-51.765
4323804;-29.801;-50.044
5000203;-20.448;-52.878
5000252;-18.324;-53.706
5000609;-23.104;-55.226
5000708;-20.484;-55.807
5000807;-22.188;-52.718
5000856;-22.153;-53.771
5000906;-22.191;-55.948
5001003;-20.087;-51.094
5001102;-20.471;-55.787
5001243;-22.934;-55.635
5001508;-19.918;-54.364
5001904;-21.714;-52.422
5002001;-22.295;-53.271
5002100;-22.109;-56.521
5002159;-20.539;-56.715
5002209;-21.121;-56.482
5002308;-21.256;-52.037
5002407;-22.634;-54.822
5002605;-19.531;-54.044
5002704;-20.443;-54.646
5002803;-22.014;-57.024
5002902;-19.113;-51.734
5002951;-18.794;-52.623
5003108;-19.832;-54.829
5003157;-23.272;-55.529
5003207;-19.009;-57.653
5003256;-18.544;-53.129
5003306;-18.507;-54.76
5003454;-22.276;-54.165
5003488;-20.68;-55.296
5003504;-22.04;-54.613
5003702;-22.221;-54.806
5003751;-23.787;-54.284
5003801;-22.374;-54.514
5003900;-18.686;-53.631
5004007;-22.418;-54.233
5004106;-21.458;-56.114
5004304;-23.68;-54.561
5004403;-19.726;-51.93
5004502;-22.079;-54.789
5004601;-23.474;-54.185
5004700;-22.305;-53.815
5004809;-23.891;-54.404
5004908;-20.142;-54.399
5005004;-21.48;-56.138
5005103;-22.482;-54.303
5005152;-22.861;-54.603
5005202;-19.005;-57.602
5005251;-22.546;-55.15
5005400;-21.614;-55.168
5005608;-20.241;-56.378
5005681;-23.938;-54.271
5005707;-23.065;-54.191
5005806;-21.135;-55.83
5006002;-21.466;-54.384
5006200;-22.233;-53.343
5006259;-22.669;-53.86
5006309;-19.677;-51.191
5006358;-23.893;-55.431
5006408;-18.101;-54.552
5006606;-22.536;-55.726
5006903;-21.699;-57.883
5007109;-20.443;-53.759
5007208;-21.802;-54.546
5007307;-19.449;-54.987
5007406;-18.918;-54.844
5007505;-19.953;-54.893
5007554;-21.303;-52.831
5007695;-19.395;-54.566
5007703;-23.97;-55.036
5007802;-20.367;-51.419
5007901;-20.932;-54.961
5007935;-17.577;-54.758
5007950;-23.633;-55.016
5007976;-22.488;-53.351
5008008;-20.442;-54.86
5008305;-20.751;-51.678
5008404;-22.409;-54.436
5100102;-15.205;-56.366
5100201;-14.05;-52.159
5100250;-9.876;-56.086
5100300;-17.315;-53.215
5100359;-11.674;-51.388
5100409;-16.944;-53.528
5100508;-14.514;-56.483
5100607;-17.826;-53.282
5100805;-9.544;-57.449
5101001;-15.734;-51.831
5101209;-16.856;-53.033
5101258;-15.471;-58.353
5101308;-14.45;-56.846
5101407;-10.167;-59.459
5101605;-16.279;-55.958
5101704;-15.073;-57.181
5101803;-15.89;-52.257
5101852;-12.175;-51.503
5101902;-12.155;-57.979
5102504;-16.071;-57.679
5102603;-14.516;-52.895
5102637;-13.675;-57.892
5102678;-15.547;-55.169
5102686;-13.899;-59.148
5102694;-11.054;-51.831
5102702;-13.55;-52.166
5102793;-9.958;-55.832
5102850;-11.133;-58.603
5103007;-15.461;-55.75
5103056;-11.515;-54.891
5103106;-14.397;-50.996
5103205;-10.813;-55.455
5103254;-9.456;-59.229
5103304;-13.663;-59.786
5103353;-10.644;-51.569
5103361;-14.541;-59.548
5103379;-9.858;-58.414
5103403;-15.596;-56.097
5103437;-15.608;-57.915
5103452;-14.74;-57.054
5103502;-14.409;-56.446
5103601;-15.811;-54.918
5103700;-12.386;-54.92
5103809;-15.445;-58.74
5103858;-13.242;-53.08
5103908;-15.711;-52.755
5103957;-15.768;-58.356
5104104;-9.788;-54.91
5104203;-16.349;-53.758
5104500;-15.494;-58.573
5104526;-12.241;-56.146
5104542;-12.172;-56.68
5104559;-11.062;-55.276
5104609;-17.209;-54.15
5104807;-15.965;-54.968
5104906;-15.236;-56.489
5105002;-15.342;-58.866
5105101;-11.255;-57.52
5105150;-11.378;-58.741
5105176;-10.318;-58.359
5105200;-16.051;-54.884
5105234;-15.323;-58.004
5105259;-13.05;-55.911
5105309;-11.222;-50.669
5105507;-15.008;-59.951
5105580;-11.133;-54.597
5105606;-10.057;-54.933
5105622;-15.675;-58.096
5105903;-14.72;-56.328
5106000;-14.455;-56.803
5106109;-15.775;-56.346
5106158;-9.814;-57.862
5106174;-13.99;-51.798
5106182;-14.476;-59.609
5106190;-10.852;-55.177
5106208;-14.957;-54.966
5106216;-10.558;-55.953
5106224;-13.838;-56.084
5106232;-14.797;-57.288
5106240;-12.991;-55.255
5106257;-14.673;-52.353
5106265;-9.95;-55.198
5106273;-11.413;-57.352
5106281;-14.906;-53.018
5106299;-9.665;-56.477
5106307;-14.432;-54.051
5106315;-12.29;-50.968
5106372;-16.623;-54.474
5106422;-10.229;-54.983
5106455;-14.658;-54.774
5106505;-16.257;-56.623
5106653;-15.934;-52.317
5106703;-16.764;-52.833
5106752;-15.226;-59.335
5106778;-10.878;-51.633
5106802;-11.535;-57.414
5106828;-15.853;-58.46
5106851;-15.324;-57.228
5107008;-15.837;-54.389
5107040;-15.528;-54.346
5107065;-12.476;-52.378
5107107;-15.621;-58.176
5107156;-15.08;-58.466
5107180;-12.942;-51.824
5107198;-16.485;-52.692
5107206;-15.241;-58.116
5107248;-11.913;-55.226
5107263;-14.498;-57.002
5107297;-16.465;-54.255
5107305;-13.447;-56.721
5107354;-10.804;-52.744
5107404;-16.001;-54.921
5107578;-10.838;-61.471
5107602;-16.471;-54.636
5107701;-14.836;-56.428
5107743;-10.155;-52.392
5107750;-15.13;-58.127
5107768;-13.813;-55.267
5107776;-10.47;-50.503
5107792;-14.796;-53.64
5107800;-15.866;-56.077
5107859;-11.617;-50.669
5107875;-12.989;-58.764
5107883;-12.092;-51.402
5107909;-11.864;-55.504
5107925;-12.545;-55.711
5107941;-10.807;-56.62
5107958;-14.619;-57.486
5108006;-12.772;-56.554
5108055;-10.517;-55.231
5108105;-16.079;-53.553
5108204;-16.199;-52.556
5108303;-11.533;-54.353
5108352;-15.294;-59.061
5108402;-15.647;-56.133
5108501;-12.306;-55.317
5108600;-10.012;-51.116
5108808;-10.316;-55.41
5108857;-14.364;-56.969
5108907;-13.026;-57.074
5108956;-9.982;-57.535
5200050;-16.757;-49.438
5200100;-16.204;-48.707
5200134;-17.396;-50.377
5200159;-16.415;-50.166
5200175;-14.986;-47.784
5200209;-18.074;-48.762
5200258;-15.762;-48.282
5200308;-16.082;-48.507
5200506;-17.728;-49.48
5200555;-14.196;-49.339
5200605;-14.133;-47.51
5200803;-14.481;-46.492
5200829;-13.926;-49.297
5200852;-16.255;-49.983
5200902;-16.619;-51.094
5201108;-16.327;-48.953
5201207;-18.337;-48.219
5201306;-16.461;-49.962
5201405;-16.822;-49.245
5201454;-18.299;-51.145
5201504;-18.965;-51.926
5201603;-16.358;-49.681
5201702;-15.898;-52.251
5201801;-16.912;-49.451
5202155;-15.091;-50.632
5202353;-16.386;-51.56
5202502;-14.92;-51.083
5202601;-16.682;-50.465
5202809;-16.466;-49.758
5203104;-16.196;-52.545
5203203;-14.971;-48.916
5203302;-16.973;-48.953
5203401;-16.21;-52.172
5203500;-18.215;-49.742
5203559;-16.618;-48.963
5203575;-13.636;-49.81
5203609;-16.431;-49.389
5203807;-15.241;-51.161
5203906;-18.144;-49.044
5203939;-16.181;-50.431
5203962;-14.479;-46.408
5204003;-15.801;-46.927
5204102;-18.763;-50.942
5204201;-16.668;-50.647
5204250;-18.492;-49.475
5204300;-18.557;-51.131
5204409;-16.957;-51.81
5204508;-17.744;-48.626
5204557;-16.714;-49.002
5204607;-16.762;-49.694
5204656;-13.79;-48.571
5204706;-14.314;-49.152
5204805;-17.639;-47.782
5204854;-16.297;-49.088
5204904;-13.037;-46.772
5204953;-14.258;-49.658
5205000;-15.354;-49.708
5205059;-18.091;-50.201
5205109;-18.17;-47.942
5205208;-16.447;-49.494
5205307;-13.798;-47.458
5205406;-15.308;-49.598
5205455;-16.972;-49.776
5205471;-18.408;-52.549
5205497;-16.077;-47.925
5205513;-15.794;-48.776
5205521;-14.151;-48.078
5205703;-16.294;-50.548
5205802;-15.924;-48.809
5205901;-18.142;-48.562
5206206;-16.769;-47.614
5206305;-17.199;-48.704
5206404;-14.549;-49.969
5206503;-17.288;-49.381
5206602;-18.263;-48.151
5206701;-14.564;-46.177
5206800;-16.253;-49.37
5206909;-18.153;-47.562
5207105;-16.234;-51.256
5207253;-16.72;-52.319
5207352;-17.426;-49.665
5207402;-17.339;-49.931
5207501;-13.868;-49.073
5207535;-15.446;-50.361
5207600;-16.183;-50.78
5207808;-16.582;-50.305
5207907;-14.449;-47.05
5208004;-15.537;-47.334
5208103;-13.654;-48.882
5208152;-16.4635;-48.6701
5208301;-13.295;-46.393
5208400;-16.511;-49.024
5208509;-18.133;-48.085
5208608;-15.317;-49.117
5208707;-16.679;-49.254
5208806;-16.496;-49.426
5208905;-15.934;-50.14
5209101;-18.013;-49.357
5209150;-18.642;-50.066
5209200;-16.831;-49.532
5209291;-15.614;-50.024
5209408;-13.936;-46.48
5209457;-14.732;-49.702
5209606;-15.719;-49.829
5209705;-16.962;-49.229
5209804;-14.724;-49.465
5209903;-14.096;-46.632
5209937;-18.488;-49.987
5209952;-17.142;-49.987
5210000;-16.358;-49.496
5210109;-17.722;-48.16
5210158;-15.17;-49.67
5210208;-16.442;-51.118
5210307;-16.318;-50.908
5210406;-16.02;-49.81
5210562;-15.919;-49.604
5210604;-15.758;-49.634
5210802;-19.067;-51.544
5210901;-14.951;-49.549
5211008;-15.823;-50.613
5211206;-15.562;-49.949
5211305;-18.769;-51.348
5211404;-16.201;-49.608
5211503;-18.42;-49.218
5211602;-16.602;-50.794
5211701;-17.049;-50.146
5211800;-15.757;-49.334
5211909;-17.881;-51.714
5212006;-16.178;-50.953
5212055;-15.951;-49.374
5212105;-17.805;-49.614
5212204;-15.865;-50.868
5212253;-19.183;-51.391
5212303;-16.619;-48.744
5212501;-16.253;-47.95
5212600;-17.299;-49.491
5212709;-14.488;-46.113
5212808;-14.017;-49.178
5212907;-17.981;-48.641
5212956;-15.444;-50.746
5213004;-17.971;-50.339
5213053;-15.056;-48.161
5213087;-13.533;-48.22
5213103;-17.569;-52.551
5213400;-16.546;-50.739
5213509;-13.256;-46.901
5213707;-16.008;-51.397
5213756;-17.444;-51.175
5213772;-13.113;-48.607
5213806;-17.732;-49.101
5213855;-15.321;-50.057
5213905;-16.127;-50.215
5214002;-14.745;-50.571
5214051;-13.776;-50.281
5214101;-13.733;-49.275
5214408;-16.582;-49.882
5214507;-16.406;-49.219
5214606;-14.474;-48.46
5214705;-15.022;-49.896
5214804;-18.059;-48.255
5214838;-14.099;-50.327
5214861;-15.143;-49.571
5214879;-14.289;-49.389
5214903;-13.742;-46.88
5215009;-16.371;-49.323
5215207;-16.034;-50.711
5215231;-16.059;-48.039
5215256;-13.244;-49.504
5215306;-17.031;-48.296
5215405;-16.22;-49.193
5215504;-18.234;-47.839
5215603;-15.16;-48.284
5215652;-16.733;-51.533
5215702;-16.805;-49.926
5215801;-17.324;-48.424
5215900;-16.796;-50.165
5216007;-18.177;-49.354
5216304;-18.916;-50.654
5216403;-16.948;-50.449
5216452;-17.529;-52.064
5216809;-16.095;-49.338
5216908;-14.764;-49.578
5217104;-17.303;-49.018
5217203;-16.427;-51.822
5217302;-15.852;-48.959
5217401;-17.301;-48.28
5217609;-15.453;-47.614
5217708;-17.526;-49.449
5218003;-13.441;-49.149
5218052;-17.815;-50.164
5218102;-17.354;-52.679
5218300;-14.093;-46.369
5218391;-17.251;-49.244
5218508;-18.448;-50.452
5218607;-15.315;-49.584
5218706;-15.447;-49.51
5218789;-17.774;-48.773
5218805;-17.798;-50.928
5218904;-15.164;-49.803
5219001;-16.198;-50.314
5219100;-16.574;-49.694
5219209;-17.316;-48.482
5219258;-15.769;-51.106
5219308;-17.814;-50.597
5219357;-15.298;-49.427
5219407;-17.326;-53.205
5219456;-15.135;-49.12
5219506;-16.085;-49.494
5219605;-13.714;-49.015
5219704;-14.438;-49.706
5219712;-17.561;-50.634
5219738;-16.484;-49.311
5219753;-15.94;-48.255
5219803;-13.398;-46.318
5219902;-15.931;-49.261
5220009;-14.706;-47.525
5220058;-16.815;-50.41
5220108;-16.525;-50.372
5220157;-14.863;-49.329
5220207;-13.275;-50.163
5220264;-17.059;-48.663
5220280;-15.35;-49.818
5220405;-18.991;-50.544
5220454;-16.708;-49.093
5220504;-18.306;-51.962
5220603;-16.659;-48.608
5220686;-14.474;-46.483
5220702;-14.805;-46.253
5221007;-16.054;-49.606
5221080;-13.776;-47.265
5221197;-16.395;-49.08
5221304;-18.354;-47.783
5221403;-16.649;-49.489
5221452;-13.509;-48.74
5221502;-16.614;-50.134
5221551;-17.853;-50.302
5221577;-14.285;-49.922
5221601;-14.525;-49.141
5221700;-15.498;-49.688
5221809;-17.464;-48.203
5221858;-16.066;-47.979
5221908;-17.045;-49.631
5222005;-16.742;-48.516
5222054;-17.735;-49.806
5222203;-15.038;-47.059
5222302;-15.457;-48.889
5300108;-15.78;-47.93
