cod.ibge;cod.tse;ano;uf.sigla;munic;cod.ibge7
312700;45390;2006;MG;FRONTEIRA;3127008
312700;45390;2002;MG;FRONTEIRA;3127008
312700;45390;1998;MG;FRONTEIRA;3127008
312705;49352;1998;MG;FRONTEIRA DOS VALES;3127057
312705;49352;2006;MG;FRONTEIRA DOS VALES;3127057
312705;49352;2010;MG;FRONTEIRA DOS VALES;3127057
312705;49352;2002;MG;FRONTEIRA DOS VALES;3127057
312707;42080;2002;MG;FRUTA DE LEITE;3127073
312707;42080;1998;MG;FRUTA DE LEITE;3127073
312707;42080;2006;MG;FRUTA DE LEITE;3127073
312707;42080;2010;MG;FRUTA DE LEITE;3127073
312710;45411;2010;MG;FRUTAL;3127107
312710;45411;2006;MG;FRUTAL;3127107
312710;45411;2002;MG;FRUTAL;3127107
312710;45411;1998;MG;FRUTAL;3127107
312720;45438;1998;MG;FUNILANDIA;3127206
312720;45438;2002;MG;FUNILANDIA;3127206
312720;45438;2006;MG;FUNILÂNDIA;3127206
312720;45438;2010;MG;FUNILÂNDIA;3127206
312730;45454;2002;MG;GALILEIA;3127305
312730;45454;1998;MG;GALILEIA;3127305
312730;45454;2006;MG;GALILÉIA;3127305
312730;45454;2010;MG;GALILÉIA;3127305
312733;42102;2006;MG;GAMELEIRAS;3127339
312733;42102;2010;MG;GAMELEIRAS;3127339
312733;42102;1998;MG;GAMELEIRAS;3127339
312733;42102;2002;MG;GAMELEIRAS;3127339
312735;42129;1998;MG;GLAUCILANDIA;3127354
312735;42129;2010;MG;GLAUCILÂNDIA;3127354
312735;42129;2002;MG;GLAUCILANDIA;3127354
312735;42129;2006;MG;GLAUCILÂNDIA;3127354
312737;42145;1998;MG;GOIABEIRA;3127370
312737;42145;2006;MG;GOIABEIRA;3127370
312737;42145;2002;MG;GOIABEIRA;3127370
312737;42145;2010;MG;GOIABEIRA;3127370
312738;42161;1998;MG;GOIANA;3127388
312738;42161;2010;MG;GOIANÁ;3127388
312738;42161;2002;MG;GOIANA;3127388
312738;42161;2006;MG;GOIANÁ;3127388
312740;45470;2002;MG;GONCALVES;3127404
312740;45470;1998;MG;GONCALVES;3127404
312740;45470;2010;MG;GONÇALVES;3127404
312740;45470;2006;MG;GONÇALVES;3127404
312750;45497;2006;MG;GONZAGA;3127503
312750;45497;1998;MG;GONZAGA;3127503
312750;45497;2010;MG;GONZAGA;3127503
312750;45497;2002;MG;GONZAGA;3127503
312760;45519;2010;MG;GOUVEIA;3127602
312760;45519;2006;MG;GOUVEIA;3127602
312760;45519;1998;MG;GOUVEA;3127602
312760;45519;2002;MG;GOUVEA;3127602
312770;45535;2010;MG;GOVERNADOR VALADARES;3127701
312770;45535;1998;MG;GOVERNADOR VALADARES;3127701
312770;45535;2002;MG;GOVERNADOR VALADARES;3127701
312770;45535;2006;MG;GOVERNADOR VALADARES;3127701
312780;45551;2006;MG;GRÃO MOGOL;3127800
312780;45551;2002;MG;GRAO MOGOL;3127800
312780;45551;1998;MG;GRAO MOGOL;3127800
312780;45551;2010;MG;GRÃO MOGOL;3127800
312790;45578;2010;MG;GRUPIARA;3127909
312790;45578;1998;MG;GRUPIARA;3127909
312790;45578;2006;MG;GRUPIARA;3127909
312790;45578;2002;MG;GRUPIARA;3127909
312800;45594;2006;MG;GUANHÃES;3128006
312800;45594;2002;MG;GUANHAES;3128006
312800;45594;2010;MG;GUANHÃES;3128006
312800;45594;1998;MG;GUANHAES;3128006
312810;45616;2010;MG;GUAPÉ;3128105
312810;45616;1998;MG;GUAPE;3128105
312810;45616;2006;MG;GUAPÉ;3128105
312810;45616;2002;MG;GUAPE;3128105
312820;45632;2002;MG;GUARACIABA;3128204
312820;45632;2010;MG;GUARACIABA;3128204
312820;45632;1998;MG;GUARACIABA;3128204
312820;45632;2006;MG;GUARACIABA;3128204
312825;42188;2010;MG;GUARACIAMA;3128253
312825;42188;2006;MG;GUARACIAMA;3128253
312825;42188;2002;MG;GUARACIAMA;3128253
312825;42188;1998;MG;GUARACIAMA;3128253
312830;45659;1998;MG;GUARANESIA;3128303
312830;45659;2002;MG;GUARANESIA;3128303
312830;45659;2010;MG;GUARANÉSIA;3128303
312830;45659;2006;MG;GUARANÉSIA;3128303
312840;45675;1998;MG;GUARANI;3128402
312840;45675;2006;MG;GUARANI;3128402
312840;45675;2010;MG;GUARANI;3128402
312840;45675;2002;MG;GUARANI;3128402
312850;45691;2010;MG;GUARARÁ;3128501
312850;45691;1998;MG;GUARARA;3128501
312850;45691;2006;MG;GUARARÁ;3128501
312850;45691;2002;MG;GUARARA;3128501
312860;45713;1998;MG;GUARDA-MOR;3128600
312860;45713;2002;MG;GUARDA-MOR;3128600
312860;45713;2006;MG;GUARDA-MOR;3128600
312860;45713;2010;MG;GUARDA-MOR;3128600
312870;45730;1998;MG;GUAXUPE;3128709
312870;45730;2010;MG;GUAXUPÉ;3128709
312870;45730;2006;MG;GUAXUPÉ;3128709
312870;45730;2002;MG;GUAXUPE;3128709
312880;45756;2010;MG;GUIDOVAL;3128808
312880;45756;2006;MG;GUIDOVAL;3128808
312880;45756;1998;MG;GUIDOVAL;3128808
312880;45756;2002;MG;GUIDOVAL;3128808
312890;45772;1998;MG;GUIMARANIA;3128907
312890;45772;2006;MG;GUIMARÂNIA;3128907
312890;45772;2002;MG;GUIMARANIA;3128907
312890;45772;2010;MG;GUIMARÂNIA;3128907
312900;45799;2010;MG;GUIRICEMA;3129004
312900;45799;2006;MG;GUIRICEMA;3129004
312900;45799;1998;MG;GUIRICEMA;3129004
312900;45799;2002;MG;GUIRICEMA;3129004
312910;45810;2006;MG;GURINHATÃ;3129103
312910;45810;1998;MG;GURINHATA;3129103
312910;45810;2002;MG;GURINHATA;3129103
312910;45810;2010;MG;GURINHATÃ;3129103
312920;45837;1998;MG;HELIODORA;3129202
312920;45837;2010;MG;HELIODORA;3129202
312920;45837;2006;MG;HELIODORA;3129202
312920;45837;2002;MG;HELIODORA;3129202
312930;45853;2002;MG;IAPU;3129301
312930;45853;1998;MG;IAPU;3129301
312930;45853;2006;MG;IAPU;3129301
312930;45853;2010;MG;IAPU;3129301
312940;45870;1998;MG;IBERTIOGA;3129400
312940;45870;2006;MG;IBERTIOGA;3129400
312940;45870;2002;MG;IBERTIOGA;3129400
312940;45870;2010;MG;IBERTIOGA;3129400
312950;45896;2002;MG;IBIA;3129509
312950;45896;2010;MG;IBIÁ;3129509
312950;45896;2006;MG;IBIÁ;3129509
312950;45896;1998;MG;IBIA;3129509
312960;45918;2006;MG;IBIAÍ;3129608
312960;45918;2010;MG;IBIAÍ;3129608
312960;45918;1998;MG;IBIAI;3129608
312960;45918;2002;MG;IBIAI;3129608
312965;42200;2006;MG;IBIRACATU;3129657
312965;42200;2010;MG;IBIRACATU;3129657
312965;42200;1998;MG;IBIRACATU;3129657
312965;42200;2002;MG;IBIRACATU;3129657
312970;45934;1998;MG;IBIRACI;3129707
312970;45934;2006;MG;IBIRACI;3129707
312970;45934;2010;MG;IBIRACI;3129707
312970;45934;2002;MG;IBIRACI;3129707
312980;45950;2006;MG;IBIRITÉ;3129806
312980;45950;1998;MG;IBIRITE;3129806
312980;45950;2010;MG;IBIRITÉ;3129806
312980;45950;2002;MG;IBIRITE;3129806
312990;45977;2010;MG;IBITIÚRA DE MINAS;3129905
312990;45977;2006;MG;IBITIÚRA DE MINAS;3129905
312990;45977;2002;MG;IBITIURA DE MINAS;3129905
312990;45977;1998;MG;IBITIURA DE MINAS;3129905
313000;45993;2010;MG;IBITURUNA;3130002
313000;45993;2002;MG;IBITURUNA;3130002
313000;45993;1998;MG;IBITURUNA;3130002
313000;45993;2006;MG;IBITURUNA;3130002
313005;40240;2002;MG;ICARAI DE MINAS;3130051
313005;40240;2006;MG;ICARAÍ DE MINAS;3130051
313005;40240;2010;MG;ICARAÍ DE MINAS;3130051
313005;40240;1998;MG;ICARAI DE MINAS;3130051
313010;46019;2010;MG;IGARAPÉ;3130101
313010;46019;2006;MG;IGARAPÉ;3130101
313010;46019;1998;MG;IGARAPE;3130101
313010;46019;2002;MG;IGARAPE;3130101
313020;46035;1998;MG;IGARATINGA;3130200
313020;46035;2006;MG;IGARATINGA;3130200
313020;46035;2002;MG;IGARATINGA;3130200
313020;46035;2010;MG;IGARATINGA;3130200
313030;46051;1998;MG;IGUATAMA;3130309
313030;46051;2006;MG;IGUATAMA;3130309
313030;46051;2002;MG;IGUATAMA;3130309
313030;46051;2010;MG;IGUATAMA;3130309
313040;46078;2006;MG;IJACI;3130408
313040;46078;2002;MG;IJACI;3130408
313040;46078;2010;MG;IJACI;3130408
313040;46078;1998;MG;IJACI;3130408
313050;46094;2010;MG;ILICÍNEA;3130507
313050;46094;2006;MG;ILICÍNEA;3130507
313050;46094;1998;MG;ILICINEA;3130507
313050;46094;2002;MG;ILICINEA;3130507
313055;42226;2006;MG;IMBÉ DE MINAS;3130556
313055;42226;2010;MG;IMBÉ DE MINAS;3130556
313055;42226;1998;MG;IMBE DE MINAS;3130556
313055;42226;2002;MG;IMBE DE MINAS;3130556
313060;46116;1998;MG;INCONFIDENTES;3130606
313060;46116;2006;MG;INCONFIDENTES;3130606
313060;46116;2010;MG;INCONFIDENTES;3130606
313060;46116;2002;MG;INCONFIDENTES;3130606
313065;42242;1998;MG;INDAIABIRA;3130655
313065;42242;2010;MG;INDAIABIRA;3130655
313065;42242;2002;MG;INDAIABIRA;3130655
313065;42242;2006;MG;INDAIABIRA;3130655
313070;46132;2002;MG;INDIANOPOLIS;3130705
313070;46132;2006;MG;INDIANÓPOLIS;3130705
313070;46132;1998;MG;INDIANOPOLIS;3130705
313070;46132;2010;MG;INDIANÓPOLIS;3130705
313080;46159;2002;MG;INGAI;3130804
313080;46159;2006;MG;INGAÍ;3130804
313080;46159;2010;MG;INGAÍ;3130804
313080;46159;1998;MG;INGAI;3130804
313090;46175;2006;MG;INHAPIM;3130903
313090;46175;2010;MG;INHAPIM;3130903
313090;46175;1998;MG;INHAPIM;3130903
313090;46175;2002;MG;INHAPIM;3130903
313100;46191;2002;MG;INHAUMA;3131000
313100;46191;2006;MG;INHAÚMA;3131000
313100;46191;2010;MG;INHAÚMA;3131000
313100;46191;1998;MG;INHAUMA;3131000
313110;46213;2010;MG;INIMUTABA;3131109
313110;46213;2006;MG;INIMUTABA;3131109
313110;46213;2002;MG;INIMUTABA;3131109
313110;46213;1998;MG;INIMUTABA;3131109
313115;40266;2002;MG;IPABA;3131158
313115;40266;1998;MG;IPABA;3131158
313115;40266;2010;MG;IPABA;3131158
313115;40266;2006;MG;IPABA;3131158
313120;46230;2006;MG;IPANEMA;3131208
313120;46230;2010;MG;IPANEMA;3131208
313120;46230;1998;MG;IPANEMA;3131208
313120;46230;2002;MG;IPANEMA;3131208
313130;46256;2006;MG;IPATINGA;3131307
313130;46256;2010;MG;IPATINGA;3131307
313130;46256;1998;MG;IPATINGA;3131307
313130;46256;2002;MG;IPATINGA;3131307
313140;46272;1998;MG;IPIACU;3131406
313140;46272;2002;MG;IPIACU;3131406
313140;46272;2006;MG;IPIAÇU;3131406
313140;46272;2010;MG;IPIAÇU;3131406
313150;46299;2006;MG;IPUIÚNA;3131505
313150;46299;2010;MG;IPUIÚNA;3131505
313150;46299;2002;MG;IPUIUNA;3131505
313150;46299;1998;MG;IPUIUNA;3131505
313160;46310;1998;MG;IRAI DE MINAS;3131604
313160;46310;2002;MG;IRAI DE MINAS;3131604
313160;46310;2006;MG;IRAÍ DE MINAS;3131604
313160;46310;2010;MG;IRAÍ DE MINAS;3131604
313170;46337;2006;MG;ITABIRA;3131703
313170;46337;1998;MG;ITABIRA;3131703
313170;46337;2002;MG;ITABIRA;3131703
313170;46337;2010;MG;ITABIRA;3131703
313180;46353;2010;MG;ITABIRINHA;3131802
313180;46353;1998;MG;ITABIRINHA DE MANTENA;3131802
313180;46353;2002;MG;ITABIRINHA;3131802
313180;46353;2006;MG;ITABIRINHA;3131802
313190;46370;2002;MG;ITABIRITO;3131901
313190;46370;1998;MG;ITABIRITO;3131901
313190;46370;2006;MG;ITABIRITO;3131901
313190;46370;2010;MG;ITABIRITO;3131901
313200;46396;1998;MG;ITACAMBIRA;3132008
313200;46396;2006;MG;ITACAMBIRA;3132008
313200;46396;2002;MG;ITACAMBIRA;3132008
313200;46396;2010;MG;ITACAMBIRA;3132008
313210;46418;2006;MG;ITACARAMBI;3132107
313210;46418;2010;MG;ITACARAMBI;3132107
313210;46418;1998;MG;ITACARAMBI;3132107
313210;46418;2002;MG;ITACARAMBI;3132107
313220;46434;2010;MG;ITAGUARA;3132206
313220;46434;2006;MG;ITAGUARA;3132206
313220;46434;2002;MG;ITAGUARA;3132206
313220;46434;1998;MG;ITAGUARA;3132206
313230;46450;2006;MG;ITAIPÉ;3132305
313230;46450;2002;MG;ITAIPE;3132305
313230;46450;1998;MG;ITAIPE;3132305
313230;46450;2010;MG;ITAIPÉ;3132305
313240;46477;2006;MG;ITAJUBÁ;3132404
313240;46477;2002;MG;ITAJUBA;3132404
313240;46477;2010;MG;ITAJUBÁ;3132404
313240;46477;1998;MG;ITAJUBA;3132404
313250;46493;1998;MG;ITAMARANDIBA;3132503
313250;46493;2002;MG;ITAMARANDIBA;3132503
313250;46493;2010;MG;ITAMARANDIBA;3132503
313250;46493;2006;MG;ITAMARANDIBA;3132503
313260;46515;2006;MG;ITAMARATI DE MINAS;3132602
313260;46515;1998;MG;ITAMARATI DE MINAS;3132602
313260;46515;2002;MG;ITAMARATI DE MINAS;3132602
313260;46515;2010;MG;ITAMARATI DE MINAS;3132602
313270;46531;1998;MG;ITAMBACURI;3132701
313270;46531;2006;MG;ITAMBACURI;3132701
313270;46531;2010;MG;ITAMBACURI;3132701
313270;46531;2002;MG;ITAMBACURI;3132701
313280;46558;2006;MG;ITAMBÉ DO MATO DENTRO;3132800
313280;46558;2002;MG;ITAMBE DO MATO DENTRO;3132800
313280;46558;2010;MG;ITAMBÉ DO MATO DENTRO;3132800
313280;46558;1998;MG;ITAMBE DO MATO DENTRO;3132800
313290;46574;2006;MG;ITAMOGI;3132909
313290;46574;1998;MG;ITAMOGI;3132909
313290;46574;2002;MG;ITAMOGI;3132909
313290;46574;2010;MG;ITAMOGI;3132909
313300;46590;2002;MG;ITAMONTE;3133006
313300;46590;2006;MG;ITAMONTE;3133006
313300;46590;2010;MG;ITAMONTE;3133006
313300;46590;1998;MG;ITAMONTE;3133006
313310;46612;2002;MG;ITANHANDU;3133105
313310;46612;2006;MG;ITANHANDU;3133105
313310;46612;2010;MG;ITANHANDU;3133105
313310;46612;1998;MG;ITANHANDU;3133105
313320;46639;2010;MG;ITANHOMI;3133204
313320;46639;1998;MG;ITANHOMI;3133204
313320;46639;2006;MG;ITANHOMI;3133204
313320;46639;2002;MG;ITANHOMI;3133204
313330;46655;2002;MG;ITAOBIM;3133303
313330;46655;2006;MG;ITAOBIM;3133303
313330;46655;1998;MG;ITAOBIM;3133303
313330;46655;2010;MG;ITAOBIM;3133303
313340;46671;1998;MG;ITAPAGIPE;3133402
313340;46671;2010;MG;ITAPAGIPE;3133402
313340;46671;2002;MG;ITAPAGIPE;3133402
313340;46671;2006;MG;ITAPAGIPE;3133402
313350;46698;2002;MG;ITAPECERICA;3133501
313350;46698;2006;MG;ITAPECERICA;3133501
313350;46698;2010;MG;ITAPECERICA;3133501
313350;46698;1998;MG;ITAPECERICA;3133501
313360;46710;2006;MG;ITAPEVA;3133600
313360;46710;2010;MG;ITAPEVA;3133600
313360;46710;1998;MG;ITAPEVA;3133600
313360;46710;2002;MG;ITAPEVA;3133600
313370;46736;2002;MG;ITATIAIUCU;3133709
313370;46736;2006;MG;ITATIAIUÇU;3133709
313370;46736;2010;MG;ITATIAIUÇU;3133709
313370;46736;1998;MG;ITATIAIUCU;3133709
313375;54453;2010;MG;ITAÚ DE MINAS;3133758
313375;54453;2002;MG;ITAU DE MINAS;3133758
313375;54453;2006;MG;ITAÚ DE MINAS;3133758
313375;54453;1998;MG;ITAU DE MINAS;3133758
313380;46752;1998;MG;ITAUNA;3133808
313380;46752;2006;MG;ITAÚNA;3133808
313380;46752;2002;MG;ITAUNA;3133808
313380;46752;2010;MG;ITAÚNA;3133808
313390;46779;1998;MG;ITAVERAVA;3133907
313390;46779;2010;MG;ITAVERAVA;3133907
313390;46779;2002;MG;ITAVERAVA;3133907
313390;46779;2006;MG;ITAVERAVA;3133907
313400;46795;2006;MG;ITINGA;3134004
313400;46795;1998;MG;ITINGA;3134004
313400;46795;2002;MG;ITINGA;3134004
313400;46795;2010;MG;ITINGA;3134004
313410;46817;1998;MG;ITUETA;3134103
313410;46817;2002;MG;ITUETA;3134103
313410;46817;2010;MG;ITUETA;3134103
313410;46817;2006;MG;ITUETA;3134103
313420;46833;2010;MG;ITUIUTABA;3134202
313420;46833;2002;MG;ITUIUTABA;3134202
313420;46833;2006;MG;ITUIUTABA;3134202
313420;46833;1998;MG;ITUIUTABA;3134202
313430;46850;2006;MG;ITUMIRIM;3134301
313430;46850;1998;MG;ITUMIRIM;3134301
313430;46850;2002;MG;ITUMIRIM;3134301
313430;46850;2010;MG;ITUMIRIM;3134301
313440;46876;2002;MG;ITURAMA;3134400
313440;46876;2010;MG;ITURAMA;3134400
313440;46876;1998;MG;ITURAMA;3134400
313440;46876;2006;MG;ITURAMA;3134400
313450;46892;2010;MG;ITUTINGA;3134509
313450;46892;1998;MG;ITUTINGA;3134509
313450;46892;2006;MG;ITUTINGA;3134509
313450;46892;2002;MG;ITUTINGA;3134509
313460;46914;2002;MG;JABOTICATUBAS;3134608
313460;46914;1998;MG;JABOTICATUBAS;3134608
313460;46914;2006;MG;JABOTICATUBAS;3134608
313460;46914;2010;MG;JABOTICATUBAS;3134608
313470;46930;2010;MG;JACINTO;3134707
313470;46930;1998;MG;JACINTO;3134707
313470;46930;2006;MG;JACINTO;3134707
313470;46930;2002;MG;JACINTO;3134707
313480;46957;2010;MG;JACUÍ;3134806
313480;46957;2006;MG;JACUÍ;3134806
313480;46957;1998;MG;JACUI;3134806
313480;46957;2002;MG;JACUI;3134806
313490;46973;2010;MG;JACUTINGA;3134905
313490;46973;2002;MG;JACUTINGA;3134905
313490;46973;1998;MG;JACUTINGA;3134905
313490;46973;2006;MG;JACUTINGA;3134905
313500;46990;2002;MG;JAGUARACU;3135001
313500;46990;2010;MG;JAGUARAÇU;3135001
313500;46990;2006;MG;JAGUARAÇU;3135001
313500;46990;1998;MG;JAGUARACU;3135001
313505;40282;1998;MG;JAIBA;3135050
313505;40282;2006;MG;JAÍBA;3135050
313505;40282;2010;MG;JAÍBA;3135050
313505;40282;2002;MG;JAIBA;3135050
313507;40304;2010;MG;JAMPRUCA;3135076
313507;40304;2006;MG;JAMPRUCA;3135076
313507;40304;2002;MG;JAMPRUCA;3135076
313507;40304;1998;MG;JAMPRUCA;3135076
313510;47015;1998;MG;JANAUBA;3135100
313510;47015;2002;MG;JANAUBA;3135100
313510;47015;2006;MG;JANAÚBA;3135100
313510;47015;2010;MG;JANAÚBA;3135100
313520;47031;2010;MG;JANUÁRIA;3135209
313520;47031;1998;MG;JANUARIA;3135209
313520;47031;2006;MG;JANUÁRIA;3135209
313520;47031;2002;MG;JANUARIA;3135209
313530;47058;2010;MG;JAPARAÍBA;3135308
313530;47058;1998;MG;JAPARAIBA;3135308
313530;47058;2002;MG;JAPARAIBA;3135308
313530;47058;2006;MG;JAPARAÍBA;3135308
313535;42269;2006;MG;JAPONVAR;3135357
313535;42269;2010;MG;JAPONVAR;3135357
313535;42269;2002;MG;JAPONVAR;3135357
313535;42269;1998;MG;JAPONVAR;3135357
313540;47074;2002;MG;JECEABA;3135407
313540;47074;1998;MG;JECEABA;3135407
313540;47074;2010;MG;JECEABA;3135407
313540;47074;2006;MG;JECEABA;3135407
313545;42285;1998;MG;JENIPAPO DE MINAS;3135456
313545;42285;2010;MG;JENIPAPO DE MINAS;3135456
313545;42285;2006;MG;JENIPAPO DE MINAS;3135456
313545;42285;2002;MG;JENIPAPO DE MINAS;3135456
313550;47090;2010;MG;JEQUERI;3135506
313550;47090;1998;MG;JEQUERI;3135506
313550;47090;2002;MG;JEQUERI;3135506
313550;47090;2006;MG;JEQUERI;3135506
313560;47112;2010;MG;JEQUITAÍ;3135605
313560;47112;1998;MG;JEQUITAI;3135605
313560;47112;2002;MG;JEQUITAI;3135605
313560;47112;2006;MG;JEQUITAÍ;3135605
313570;47139;1998;MG;JEQUITIBA;3135704
313570;47139;2006;MG;JEQUITIBÁ;3135704
313570;47139;2010;MG;JEQUITIBÁ;3135704
313570;47139;2002;MG;JEQUITIBA;3135704
313580;47155;1998;MG;JEQUITINHONHA;3135803
313580;47155;2010;MG;JEQUITINHONHA;3135803
313580;47155;2002;MG;JEQUITINHONHA;3135803
313580;47155;2006;MG;JEQUITINHONHA;3135803
313590;47171;1998;MG;JESUANIA;3135902
313590;47171;2002;MG;JESUANIA;3135902
313590;47171;2006;MG;JESUÂNIA;3135902
313590;47171;2010;MG;JESUÂNIA;3135902
313600;47198;2010;MG;JOAÍMA;3136009
313600;47198;2002;MG;JOAIMA;3136009
313600;47198;2006;MG;JOAÍMA;3136009
313600;47198;1998;MG;JOAIMA;3136009
313610;47210;1998;MG;JOANESIA;3136108
313610;47210;2006;MG;JOANÉSIA;3136108
313610;47210;2002;MG;JOANESIA;3136108
313610;47210;2010;MG;JOANÉSIA;3136108
313620;47236;2010;MG;JOÃO MONLEVADE;3136207
313620;47236;1998;MG;JOAO MONLEVADE;3136207
313620;47236;2002;MG;JOAO MONLEVADE;3136207
313620;47236;2006;MG;JOÃO MONLEVADE;3136207
313630;47252;1998;MG;JOAO PINHEIRO;3136306
313630;47252;2002;MG;JOAO PINHEIRO;3136306
313630;47252;2006;MG;JOÃO PINHEIRO;3136306
313630;47252;2010;MG;JOÃO PINHEIRO;3136306
313640;47279;2002;MG;JOAQUIM FELICIO;3136405
313640;47279;2010;MG;JOAQUIM FELÍCIO;3136405
313640;47279;1998;MG;JOAQUIM FELICIO;3136405
313640;47279;2006;MG;JOAQUIM FELÍCIO;3136405
313650;47295;2006;MG;JORDÂNIA;3136504
313650;47295;1998;MG;JORDANIA;3136504
313650;47295;2010;MG;JORDÂNIA;3136504
313650;47295;2002;MG;JORDANIA;3136504
313652;42307;2010;MG;JOSÉ GONÇALVES DE MINAS;3136520
313652;42307;2006;MG;JOSÉ GONÇALVES DE MINAS;3136520
313652;42307;1998;MG;JOSE GONCALVES DE MINAS;3136520
313652;42307;2002;MG;JOSE GONCALVES DE MINAS;3136520
313655;42323;2010;MG;JOSÉ RAYDAN;3136553
313655;42323;2002;MG;JOSE RAYDAN;3136553
313655;42323;1998;MG;JOSE RAYDAN;3136553
313655;42323;2006;MG;JOSÉ RAYDAN;3136553
313657;40924;2010;MG;JOSENÓPOLIS;3136579
313657;40924;2006;MG;JOSENÓPOLIS;3136579
313657;40924;2002;MG;JOSENOPOLIS;3136579
313657;40924;1998;MG;JOSENOPOLIS;3136579
313660;47317;1998;MG;NOVA UNIAO;3136603
313660;47317;2006;MG;NOVA UNIÃO;3136603
313660;47317;2002;MG;NOVA UNIAO;3136603
313660;47317;2010;MG;NOVA UNIÃO;3136603
313665;40320;2002;MG;JUATUBA;3136652
313665;40320;1998;MG;JUATUBA;3136652
313665;40320;2010;MG;JUATUBA;3136652
313665;40320;2006;MG;JUATUBA;3136652
313670;47333;2010;MG;JUIZ DE FORA;3136702
313670;47333;1998;MG;JUIZ DE FORA;3136702
313670;47333;2002;MG;JUIZ DE FORA;3136702
313670;47333;2006;MG;JUIZ DE FORA;3136702
313680;47350;2006;MG;JURAMENTO;3136801
313680;47350;2002;MG;JURAMENTO;3136801
313680;47350;2010;MG;JURAMENTO;3136801
313680;47350;1998;MG;JURAMENTO;3136801
313690;47376;1998;MG;JURUAIA;3136900
313690;47376;2002;MG;JURUAIA;3136900
313690;47376;2006;MG;JURUAIA;3136900
313690;47376;2010;MG;JURUAIA;3136900
313695;40940;2010;MG;JUVENÍLIA;3136959
313695;40940;1998;MG;JUVENILIA;3136959
313695;40940;2006;MG;JUVENÍLIA;3136959
313695;40940;2002;MG;JUVENILIA;3136959
313700;47392;1998;MG;LADAINHA;3137007
313700;47392;2006;MG;LADAINHA;3137007
313700;47392;2002;MG;LADAINHA;3137007
313700;47392;2010;MG;LADAINHA;3137007
313710;47414;2002;MG;LAGAMAR;3137106
313710;47414;1998;MG;LAGAMAR;3137106
313710;47414;2006;MG;LAGAMAR;3137106
313710;47414;2010;MG;LAGAMAR;3137106
313720;47430;2002;MG;LAGOA DA PRATA;3137205
313720;47430;2010;MG;LAGOA DA PRATA;3137205
313720;47430;1998;MG;LAGOA DA PRATA;3137205
313720;47430;2006;MG;LAGOA DA PRATA;3137205
313730;47457;1998;MG;LAGOA DOS PATOS;3137304
313730;47457;2010;MG;LAGOA DOS PATOS;3137304
313730;47457;2002;MG;LAGOA DOS PATOS;3137304
313730;47457;2006;MG;LAGOA DOS PATOS;3137304
313740;47473;2002;MG;LAGOA DOURADA;3137403
313740;47473;2006;MG;LAGOA DOURADA;3137403
313740;47473;1998;MG;LAGOA DOURADA;3137403
313740;47473;2010;MG;LAGOA DOURADA;3137403
313750;47490;2010;MG;LAGOA FORMOSA;3137502
313750;47490;1998;MG;LAGOA FORMOSA;3137502
313750;47490;2006;MG;LAGOA FORMOSA;3137502
313750;47490;2002;MG;LAGOA FORMOSA;3137502
313753;40347;2010;MG;LAGOA GRANDE;3137536
313753;40347;1998;MG;LAGOA GRANDE;3137536
313753;40347;2002;MG;LAGOA GRANDE;3137536
313753;40347;2006;MG;LAGOA GRANDE;3137536
313760;47511;1998;MG;LAGOA SANTA;3137601
313760;47511;2002;MG;LAGOA SANTA;3137601
313760;47511;2010;MG;LAGOA SANTA;3137601
313760;47511;2006;MG;LAGOA SANTA;3137601
313770;47538;2010;MG;LAJINHA;3137700
313770;47538;2006;MG;LAJINHA;3137700
313770;47538;2002;MG;LAJINHA;3137700
313770;47538;1998;MG;LAJINHA;3137700
313780;47554;2006;MG;LAMBARI;3137809
313780;47554;1998;MG;LAMBARI;3137809
313780;47554;2010;MG;LAMBARI;3137809
313780;47554;2002;MG;LAMBARI;3137809
313790;47570;2002;MG;LAMIM;3137908
313790;47570;2006;MG;LAMIM;3137908
313790;47570;2010;MG;LAMIM;3137908
313790;47570;1998;MG;LAMIM;3137908
313800;47597;2006;MG;LARANJAL;3138005
313800;47597;2002;MG;LARANJAL;3138005
313800;47597;1998;MG;LARANJAL;3138005
313800;47597;2010;MG;LARANJAL;3138005
313810;47619;2006;MG;LASSANCE;3138104
313810;47619;2010;MG;LASSANCE;3138104
313810;47619;1998;MG;LASSANCE;3138104
313810;47619;2002;MG;LASSANCE;3138104
313820;47635;1998;MG;LAVRAS;3138203
313820;47635;2002;MG;LAVRAS;3138203
313820;47635;2010;MG;LAVRAS;3138203
313820;47635;2006;MG;LAVRAS;3138203
313830;47651;1998;MG;LEANDRO FERREIRA;3138302
313830;47651;2006;MG;LEANDRO FERREIRA;3138302
313830;47651;2010;MG;LEANDRO FERREIRA;3138302
313830;47651;2002;MG;LEANDRO FERREIRA;3138302
313835;40967;2006;MG;LEME DO PRADO;3138351
313835;40967;2010;MG;LEME DO PRADO;3138351
313835;40967;2002;MG;LEME DO PRADO;3138351
313835;40967;1998;MG;LEME DO PRADO;3138351
313840;47678;2010;MG;LEOPOLDINA;3138401
313840;47678;2002;MG;LEOPOLDINA;3138401
313840;47678;2006;MG;LEOPOLDINA;3138401
313840;47678;1998;MG;LEOPOLDINA;3138401
313850;47694;1998;MG;LIBERDADE;3138500
313850;47694;2006;MG;LIBERDADE;3138500
313850;47694;2002;MG;LIBERDADE;3138500
313850;47694;2010;MG;LIBERDADE;3138500
